dataset_row,temperature_K,domain,sample_id,topology,Index,archive_file,size_bytes,sha256,n_atoms,sum_charge,min_charge,max_charge
1563,600,600K_legacy,branch_uid022176_idx256_r0_random__091339bd2963,branch,256,600K_legacy/row_1563__branch_uid022176_idx256_r0_random__091339bd2963.data,171072,f367259b068db4c41d0fbbcc74208e05d8b84399b1d9a5b68f27a0f6534c8ae3,485,-1.9500000032757203e-06,-0.2648099,0.09705106
1564,600,600K_legacy,branch_uid019200_idx208_r0_random__b42306e68595,branch,208,600K_legacy/row_1564__branch_uid019200_idx208_r0_random__b42306e68595.data,169039,061be961b32da189984cb98da9e711dab712b4b60a983010cdb93e3ac4d03282,479,3.200000034953021e-07,-0.26477738,0.09708358
1565,600,600K_legacy,branch_uid021743_idx249_r1_random__41917896eb09,branch,249,600K_legacy/row_1565__branch_uid021743_idx249_r1_random__41917896eb09.data,142025,8e6a2f83ccf28ecc469ede13f3aca04e9c64f7f1c0fe831951d62ecb1b0fa7a0,382,6.40000000662333e-07,-0.26320864,0.16370477
1566,600,600K_legacy,branch_uid021822_idx250_r1_random__5efb2e79e7c0,branch,250,600K_legacy/row_1566__branch_uid021822_idx250_r1_random__5efb2e79e7c0.data,217637,4f01939f3883a9a717d78aca5d54780a485a405c81d139b237f8aedac4eaf85f,595,5.699999952035739e-07,-0.2632582,0.16365521
1567,600,600K_legacy,branch_uid022796_idx266_r0_random__823663fedf50,branch,266,600K_legacy/row_1567__branch_uid022796_idx266_r0_random__823663fedf50.data,173227,56833a35c18763fa54cfa644531086dded81e974e3a799d36bac27e74103ca5b,491,-1.5300000008322545e-06,-0.26480713,0.09705383
1568,600,600K_legacy,branch_uid019632_idx214_r3_random__1d8fbcff0fb0,branch,214,600K_legacy/row_1568__branch_uid019632_idx214_r3_random__1d8fbcff0fb0.data,122658,0b9db1587fc4b33c71e68c16eb7a76da3f152edcf010cb611c662388f9d24617,324,3.3000000018712505e-07,-0.2609001,0.16601331
1569,600,600K_legacy,branch_uid021867_idx251_r1_random__ec7091b7fa19,branch,251,600K_legacy/row_1569__branch_uid021867_idx251_r1_random__ec7091b7fa19.data,147812,d810b86e510bd73f42aa50d3f1b85b2178fff750419a6b38388c7d6abbe536a4,398,5.499999986002813e-07,-0.26268737,0.16422604
1570,600,600K_legacy,branch_uid018782_idx201_r1_random__6f71ecf0b1b1,branch,201,600K_legacy/row_1570__branch_uid018782_idx201_r1_random__6f71ecf0b1b1.data,225916,36ed1e977dff704005faff2f51937420123a9029061516155300b74b5e2079ec,614,-1.779999999618198e-06,-0.26338468,0.16352873
1571,600,600K_legacy,branch_uid022190_idx256_r1_random__5665ab007ed6,branch,256,600K_legacy/row_1571__branch_uid022190_idx256_r1_random__5665ab007ed6.data,189965,781531056444ce2c08822712ef7cff4d08715253bcc0967e9bcf6d80c2fa521a,514,-6.999999984658167e-07,-0.26344411,0.1634693
1572,600,600K_legacy,cyclic_uid008331_idx73_r0_random__5e8749edb380,cyclic,73,600K_legacy/row_1572__cyclic_uid008331_idx73_r0_random__5e8749edb380.data,67972,b613ec5d6961dac0111592d3c9f22e8389abefa67adebe5af4921e10b01a3d6e,192,-6.399999996908878e-07,-0.19413973,0.09706986
1573,600,600K_legacy,branch_uid021122_idx239_r0_random__e7423edb0584,branch,239,600K_legacy/row_1573__branch_uid021122_idx239_r0_random__e7423edb0584.data,122971,1041b6939d95d22115b11f009d5c1ce768facae78bd0aa0f9e1a22ef481ab8b5,347,-3.500000027301109e-07,-0.26484821,0.09701275
1574,600,600K_legacy,branch_uid021680_idx248_r0_random__77eda022e313,branch,248,600K_legacy/row_1574__branch_uid021680_idx248_r0_random__77eda022e313.data,189918,05f1c810a1ec382eaf6710e8577f398b19420f67a68bc41495ad5f5e4b0eefaa,539,1.6300000030833317e-06,-0.26479985,0.09706111
1575,600,600K_legacy,branch_uid019948_idx220_r1_random__fde44e6f545f,branch,220,600K_legacy/row_1575__branch_uid019948_idx220_r1_random__fde44e6f545f.data,202855,6378fe786cc489a9e268a8e199bf5b66a63be19ff3f4594f76c358b2b024d9ed,552,-1.6600000011246507e-06,-0.26341396,0.16349945
1576,600,600K_legacy,branch_uid022498_idx261_r1_random__ba9c12e0be84,branch,261,600K_legacy/row_1576__branch_uid022498_idx261_r1_random__ba9c12e0be84.data,129349,7352e767db013d0f5bb8a1d2ce232ef68abd16d9cc6ed4cc5940f3f5907e41be,342,2.7999999882566406e-07,-0.26358232,0.16333109
1577,600,600K_legacy,cyclic_uid007721_idx67_r1_random__a883ed5c557a,cyclic,67,600K_legacy/row_1577__cyclic_uid007721_idx67_r1_random__a883ed5c557a.data,67430,48166cb020e42ad3f6aaafe5c7ed2c5d91f57da1022eea302c87f4cac0a11686,180,3.9999999978945766e-07,-0.19232977,0.16393227
1578,600,600K_legacy,branch_uid019759_idx217_r1_random__25f4f97cfa41,branch,217,600K_legacy/row_1578__branch_uid019759_idx217_r1_random__25f4f97cfa41.data,131927,4439152544160af4255d818c5ea69270da24cb97f00d8ea92d19359f5c507166,354,-6.7999999781021e-07,-0.26331392,0.16359949
1579,600,600K_legacy,branch_uid021246_idx241_r0_random__234c8cc17fc3,branch,241,600K_legacy/row_1579__branch_uid021246_idx241_r0_random__234c8cc17fc3.data,81030,0bea67efa6d91def58754b269c2f8235152141686cf1283d9b5cb73933773b9e,227,9.199999990439078e-07,-0.26490616,0.0969548
1580,600,600K_legacy,cyclic_uid007097_idx61_r0_random__602c363e9bae,cyclic,61,600K_legacy/row_1580__cyclic_uid007097_idx61_r0_random__602c363e9bae.data,42844,9d7f24f88608ba4635d1ef20aedf75c455972de4eae5169cb60b2a50a34d13d0,120,-3.9999999981721324e-07,-0.19413973,0.09706986
1581,600,600K_legacy,branch_uid018270_idx193_r0_random__13fa88c926a4,branch,193,600K_legacy/row_1581__branch_uid018270_idx193_r0_random__13fa88c926a4.data,78997,e9217e18c5bea34d987a8d7a6d042d546ebec4425cfe9da0c57ac1263fe46892,221,-4.3000000013448947e-07,-0.26490929,0.09695167
1582,600,600K_legacy,branch_uid020874_idx235_r0_random__d82bbea02796,branch,235,600K_legacy/row_1582__branch_uid020874_idx235_r0_random__d82bbea02796.data,175321,d17bcc48e20e8dfa12314fd20971d16837b5b7c9c06f154f504df25ea2e66e26,497,-2.380000000329341e-06,-0.26478924,0.09707172
1583,600,600K_legacy,comb_uid025462_idx310_r0_random__4b2ccbd11cf9,comb,310,600K_legacy/row_1583__comb_uid025462_idx310_r0_random__4b2ccbd11cf9.data,62546,36a418b0a5a5324f5f4db99923acf0debd519128274aad5ac22edee384fee7ea,176,-5.999999994066307e-08,-0.26504133,0.09681963
1584,600,600K_legacy,comb_uid025276_idx306_r0_random__34367afa6847,comb,306,600K_legacy/row_1584__comb_uid025276_idx306_r0_random__34367afa6847.data,52076,b79af1517dcf237227e7dadf73f807e56ec106a90d3c786ede6ece1fe36be6e1,146,-3.800000001052961e-07,-0.26509275,0.09676821
1585,600,600K_legacy,branch_uid021128_idx239_r1_random__29523b49d841,branch,239,600K_legacy/row_1585__branch_uid021128_idx239_r1_random__29523b49d841.data,135258,566b0f7aa3bfb45f787321bdb77480e66f856a204a1f7f674b79ab73d7e12265,363,1.7999999979423364e-06,-0.26329517,0.16361824
1586,600,600K_legacy,branch_uid017477_idx180_r1_random__27766c4a7e84,branch,180,600K_legacy/row_1586__branch_uid017477_idx180_r1_random__27766c4a7e84.data,247257,f7e210f4a4018bdc12409bedb3daa0e067947a08869914548bc371d1d7722aa7,678,1.3700000068839202e-06,-0.26355584,0.16335757
1587,600,600K_legacy,branch_uid017588_idx182_r0_random__72527912415e,branch,182,600K_legacy/row_1587__branch_uid017588_idx182_r0_random__72527912415e.data,57010,0acaff3b334856b6ea49358c52ac070a0704081254f1600380c28cb7f063fcd2,158,-3.499999997602643e-07,-0.26502206,0.0968389
1588,600,600K_legacy,branch_uid023292_idx274_r0_random__12185accf5bf,branch,274,600K_legacy/row_1588__branch_uid023292_idx274_r0_random__12185accf5bf.data,92608,5eab690aae16943ef1ca89e273b65831ac42c388f9239ca443aa6e098db2b624,260,1.0599999992477738e-06,-0.26486858,0.09699238
1589,600,600K_legacy,branch_uid018865_idx202_r2_random__aa561d128630,branch,202,600K_legacy/row_1589__branch_uid018865_idx202_r2_random__aa561d128630.data,100561,9bb9b4a94fb9419202dc053f411aeb1ed8cc7a8ee00cfb6a1a7bd75ac70b98f7,259,1.2699999985821275e-06,-0.26208804,0.16482537
1590,600,600K_legacy,comb_uid028190_idx359_r0_random__719fcad66bd0,comb,359,600K_legacy/row_1590__comb_uid028190_idx359_r0_random__719fcad66bd0.data,62546,a3dcf4a89502e5da005d82e6cb57105ddd8c3762ece019a790df6669c2327093,176,-5.999999994066307e-08,-0.26504133,0.09681963
1591,600,600K_legacy,branch_uid022396_idx259_r2_random__6bbe2519b943,branch,259,600K_legacy/row_1591__branch_uid022396_idx259_r2_random__6bbe2519b943.data,252373,88f125ee8eef618e66d5eba67134fad5d1b9acfbe3fbe1f00b5e7542badf7324,685,-2.200000110419431e-07,-0.26160672,0.16530669
1592,600,600K_legacy,branch_uid022931_idx268_r1_random__7ef019d43d19,branch,268,600K_legacy/row_1592__branch_uid022931_idx268_r1_random__7ef019d43d19.data,175014,97e5685ab98dde9ad0f6a4313644cd62649e61eb555d76bb52d6b8daeb3e1e6e,472,1.1999999998124622e-06,-0.26317696,0.16373645
1593,600,600K_legacy,star_uid014240_idx128_r0_random__00abfb33c335,star,128,600K_legacy/row_1593__star_uid014240_idx128_r0_random__00abfb33c335.data,65495,0b7decc8082bb6a076eb94b349df03cb79b4615b48ac53b1c97179f3cd0d849a,185,-8.599999995750895e-07,-0.26506819,0.09679277
1594,600,600K_legacy,branch_uid017402_idx179_r0_random__7bb13b7d0927,branch,179,600K_legacy/row_1594__branch_uid017402_idx179_r0_random__7bb13b7d0927.data,154320,e7d8212762cc6703b1784a7efca216677b9707a857731af02ded0d17639fe38f,437,-9.900000005336196e-07,-0.26480911,0.09705185
1595,600,600K_legacy,cyclic_uid009646_idx85_r0_random__2af7ececf21d,cyclic,85,600K_legacy/row_1595__cyclic_uid009646_idx85_r0_random__2af7ececf21d.data,93100,c68370f182e722993b50e174837ce80447eacdd9a66123fe96311cbefe8a0448,264,-8.799999995645624e-07,-0.19413973,0.09706986
1596,600,600K_legacy,branch_uid018952_idx204_r0_random__fb84c8d567ee,branch,204,600K_legacy/row_1596__branch_uid018952_idx204_r0_random__fb84c8d567ee.data,193120,8035e0cc7c6f1de20161138d2f0c8515f060350d8c70ded41e8e291ef5088f3b,548,-1.059999996361194e-06,-0.26478426,0.0970767
1597,600,600K_legacy,branch_uid021618_idx247_r0_random__dd2c1de3d2a0,branch,247,600K_legacy/row_1597__branch_uid021618_idx247_r0_random__dd2c1de3d2a0.data,172180,386bf9be2c9c4c7ec2bbe614b6495bac03ddb4f666f4c770070ab459b0b9d057,488,8.799999973996275e-07,-0.26480144,0.09705952
1598,600,600K_legacy,branch_uid022610_idx263_r0_random__77680b2ab9ec,branch,263,600K_legacy/row_1598__branch_uid022610_idx263_r0_random__77680b2ab9ec.data,56888,693cdeca4fb74f448809dc61f84ffbca20e6fd7f31bf09bd76c4fdb5de2b62f8,158,-3.499999997602643e-07,-0.26502206,0.0968389
1599,600,600K_legacy,branch_uid020459_idx228_r1_random__f4903541cb8a,branch,228,600K_legacy/row_1599__branch_uid020459_idx228_r1_random__f4903541cb8a.data,174012,6db17d2bc69d0cb3c0882d3fd1e04246a659c8bd8af8ea57f1ee83ad94797475,474,-7.999999568353289e-08,-0.26344594,0.16346747
1600,600,600K_legacy,branch_uid022489_idx261_r1_random__e4d6efabb1e2,branch,261,600K_legacy/row_1600__branch_uid022489_idx261_r1_random__e4d6efabb1e2.data,123801,d752cb284ff7d25b9e310b570a7cfea01650114b997a6bb1ee1d2099de421368,330,4.600000026999673e-07,-0.26323314,0.16368027
1601,600,600K_legacy,cyclic_uid007195_idx62_r0_random__cb4142c7f781,cyclic,62,600K_legacy/row_1601__cyclic_uid007195_idx62_r0_random__cb4142c7f781.data,44938,7346787a335bed6828435fd58781ac108c1be07aedf10e0c80b99c96d6bfe851,126,-4.199999998066861e-07,-0.19413973,0.09706986
1602,600,600K_legacy,cyclic_uid007296_idx63_r0_random__cd2dc59fa00f,cyclic,63,600K_legacy/row_1602__cyclic_uid007296_idx63_r0_random__cd2dc59fa00f.data,47032,d77b6c9af5bde7b7cf263940b7c998ae88834559c815210cc1a47aa111a15ccb,132,-4.39999999796159e-07,-0.19413973,0.09706986
1603,600,600K_legacy,branch_uid020254_idx225_r0_random__aafde22d8383,branch,225,600K_legacy/row_1603__branch_uid020254_idx225_r0_random__aafde22d8383.data,138676,54275ec65289d7007208d8e1f0083bd7984fd34539777fe97324f11c7bd97afe,392,1.060000000413508e-06,-0.26483445,0.09702651
1604,600,600K_legacy,branch_uid019138_idx207_r0_random__466b0c471162,branch,207,600K_legacy/row_1604__branch_uid019138_idx207_r0_random__466b0c471162.data,80969,9ab5b4c11140cd834b62b301dc26d7ae95711d649f79a676263e0be7666b677b,227,-6.799999993922778e-07,-0.2648813,0.09697966
1605,600,600K_legacy,branch_uid022560_idx262_r1_random__9f2ab67b5204,branch,262,600K_legacy/row_1605__branch_uid022560_idx262_r1_random__9f2ab67b5204.data,211186,2098a8b2345295e47d55a8f5d86378b06c2e32ccbbc026632ea15ddca1a4099f,573,-1.760000002459794e-06,-0.26318969,0.16372372
1606,600,600K_legacy,branch_uid021137_idx239_r1_random__cc536062892b,branch,239,600K_legacy/row_1606__branch_uid021137_idx239_r1_random__cc536062892b.data,137162,bcb61426e8775b6760e6cc28374b001c6b38a7a5fb6bcb06199b3908d367ef02,369,1.7699999982356829e-06,-0.26338161,0.1635318
1607,600,600K_legacy,branch_uid018841_idx202_r1_random__d30a8aaa9442,branch,202,600K_legacy/row_1607__branch_uid018841_idx202_r1_random__d30a8aaa9442.data,90583,27b38b33ad04ca987823c661de33a7f8f3f3fa9cf6ef97242349610e86c38c16,234,2.4999999895247704e-07,-0.26308836,0.16382505
1608,600,600K_legacy,branch_uid021742_idx249_r0_random__54d63e57ef5d,branch,249,600K_legacy/row_1608__branch_uid021742_idx249_r0_random__54d63e57ef5d.data,125004,f6934debf5e12ae89eab04a286450b816c5050bf5e90c9e0244746a2385ba9a7,353,-9.699999996282127e-07,-0.26483125,0.09702971
1609,600,600K_legacy,branch_uid020294_idx225_r2_random__0128c6d0bda7,branch,225,600K_legacy/row_1609__branch_uid020294_idx225_r2_random__0128c6d0bda7.data,170489,b96b45b42bc2856eca0587d667f4d85d19831a498d2e51e95d56fe4dbe0a7af1,453,9.200000005704645e-07,-0.26179677,0.16511664
1610,600,600K_legacy,branch_uid019000_idx204_r3_random__27d6d81a9eac,branch,204,600K_legacy/row_1610__branch_uid019000_idx204_r3_random__27d6d81a9eac.data,245099,d9ad8819538eaf2f35db77933ff766c16ca4e3fa29b528927a7f628f698fe817,660,-3.049999997978281e-06,-0.26047391,0.1664395
1611,600,600K_legacy,branch_uid020259_idx225_r1_random__1ac6d80ce710,branch,225,600K_legacy/row_1611__branch_uid020259_idx225_r1_random__1ac6d80ce710.data,161409,e4c448bf598488b89d994be3d82461067d1d4c8a9737c4b4ad630a273a218d67,440,1.1399999993444432e-06,-0.26372249,0.16319092
1612,600,600K_legacy,comb_uid027446_idx343_r0_random__c32b340c7dce,comb,343,600K_legacy/row_1612__comb_uid027446_idx343_r0_random__c32b340c7dce.data,47888,25175fb50d98790eb5ee46d13b8f0619cdba3c3a6fad678b32718084c64d323e,134,1.2000000013112633e-07,-0.26511976,0.0967412
1613,600,600K_legacy,branch_uid019154_idx207_r1_random__5c300544416d,branch,207,600K_legacy/row_1613__branch_uid019154_idx207_r1_random__5c300544416d.data,91764,0a52034bf2b903a1c633c7b7c4dc15a3cba3cd1ec1034b92060b7204924b852a,243,5.400000004374128e-07,-0.26323514,0.16367827
1614,600,600K_legacy,branch_uid018456_idx196_r0_random__1926a1f99698,branch,196,600K_legacy/row_1614__branch_uid018456_idx196_r0_random__1926a1f99698.data,129253,fbfaf2cae38603166d66624db92e47a33048f6a58ebcfad86d5199558c12a86b,365,6.500000000186912e-07,-0.26485744,0.09700352
1615,600,600K_legacy,branch_uid022677_idx264_r1_random__a74dce4f5afe,branch,264,600K_legacy/row_1615__branch_uid022677_idx264_r1_random__a74dce4f5afe.data,77305,6b2a8b590f09f619111b1785f187f2e6293b4d509308d5a297062cc08f227806,200,-6.799999985040994e-07,-0.26345798,0.16345543
1616,600,600K_legacy,branch_uid021595_idx246_r2_random__f76cca393353,branch,246,600K_legacy/row_1616__branch_uid021595_idx246_r2_random__f76cca393353.data,100231,8d335c23a2ee9fa4ba0fdf4fc58fc961508a8cb29f0526e924f62be5f63cc98e,259,5.400000024358143e-07,-0.26219163,0.16472178
1617,600,600K_legacy,branch_uid020468_idx228_r2_random__df371a9664a4,branch,228,600K_legacy/row_1617__branch_uid020468_idx228_r2_random__df371a9664a4.data,180189,05537196977d7d76de8d7b0d6c07c87f82c0a517ae5649a9fe2d91163bab4a09,481,-2.1299999954371707e-06,-0.26189628,0.16501713
1618,600,600K_legacy,branch_uid018224_idx192_r1_random__43d01d17491d,branch,192,600K_legacy/row_1618__branch_uid018224_idx192_r1_random__43d01d17491d.data,134859,3d54482ce8ab3f1f31beecad21ae890e335f15634e369d82727dd38f481b7b53,360,6.699999978709847e-07,-0.26347741,0.163436
1619,600,600K_legacy,branch_uid019386_idx211_r0_random__3a8a04c596eb,branch,211,600K_legacy/row_1619__branch_uid019386_idx211_r0_random__3a8a04c596eb.data,224530,07036eb31204bb7ed458193298e0266f3f3ef209c9bb821ce9bf2c8206301c2a,638,1.4999999925213725e-06,-0.26474386,0.0971171
1620,600,600K_legacy,branch_uid022982_idx269_r0_random__a34e27500c29,branch,269,600K_legacy/row_1620__branch_uid022982_idx269_r0_random__a34e27500c29.data,121863,9915dc1f936d3b5e0616e7c7a72572927fd0f56753d1c96ad5b4b4c99e09047e,344,7.200000019524921e-07,-0.26486607,0.09699489
1621,600,600K_legacy,branch_uid022745_idx265_r1_random__994dbb739664,branch,265,600K_legacy/row_1621__branch_uid022745_idx265_r1_random__994dbb739664.data,124199,9dfe53bc3cf037f6c4c31d564a8b2a9059b71c4bae5baa363ddba2c8e354e2f6,330,1.4300000008016234e-06,-0.26299737,0.16391604
1622,600,600K_legacy,branch_uid017650_idx183_r0_random__44b485408612,branch,183,600K_legacy/row_1622__branch_uid017650_idx183_r0_random__44b485408612.data,135535,fc66e5f5b8757814de2e0f705d3971e356eb35353c0509ed3f193fc361c6d6cd,383,-1.4199999982811295e-06,-0.26480514,0.09705582
1623,600,600K_legacy,branch_uid022548_idx262_r0_random__0bcbbd0edf38,branch,262,600K_legacy/row_1623__branch_uid022548_idx262_r0_random__0bcbbd0edf38.data,193120,f0b4918a4f9b9a7cb5fbe1227bbbdf758e66dd36e7a490f391e5f6ab9789afcc,548,-1.219999997775778e-06,-0.26477851,0.09708245
1624,600,600K_legacy,branch_uid018421_idx195_r2_random__d4392d923927,branch,195,600K_legacy/row_1624__branch_uid018421_idx195_r2_random__d4392d923927.data,264818,26710c6c04e0dc64593454833b67814bd6ae93e7e4b412699c62964db76b8d27,716,-2.8199999929090502e-06,-0.26185193,0.16506148
1625,600,600K_legacy,branch_uid018686_idx199_r3_random__3a3fc882d044,branch,199,600K_legacy/row_1625__branch_uid018686_idx199_r3_random__3a3fc882d044.data,131611,6447b64813e578d16c47d9ea4f576e4344b8e6ce892474542c34fb1927377e84,346,-1.439999996799557e-06,-0.26105694,0.16585647
1626,600,600K_legacy,branch_uid018208_idx192_r0_random__af9da5a4b289,branch,192,600K_legacy/row_1626__branch_uid018208_idx192_r0_random__af9da5a4b289.data,120877,8efb46b96da6865d317da74caff81791021eb309eedf06e5492fd169816a5db8,341,-1.5300000034412786e-06,-0.26480687,0.09705409
1627,600,600K_legacy,star_uid013930_idx123_r0_random__f82afbba27d8,star,123,600K_legacy/row_1627__star_uid013930_idx123_r0_random__f82afbba27d8.data,49982,b722d2e33849679d3403a2c912946227a4e5cec3aa815641fe6c9194142a3873,140,-6.999999999091067e-08,-0.26513709,0.09672387
1628,600,600K_legacy,branch_uid017716_idx184_r1_random__cb504664410d,branch,184,600K_legacy/row_1628__branch_uid017716_idx184_r1_random__cb504664410d.data,119870,e63f41ee2f1108bf94c7d59c1c317916e4cf16920c3d8a8207d75bf766a2bbce,323,1.4099999983974154e-06,-0.263345,0.16356841
1629,600,600K_legacy,branch_uid022382_idx259_r1_random__fa870eaadc09,branch,259,600K_legacy/row_1629__branch_uid022382_idx259_r1_random__fa870eaadc09.data,239121,b11bda545cbd26a030462e5dfa062a3e800d626f62bb4537a1cbc318b69885e6,654,1.499999941478869e-07,-0.26302602,0.16388739
1630,600,600K_legacy,branch_uid019144_idx207_r1_random__1ce357d684e1,branch,207,600K_legacy/row_1630__branch_uid019144_idx207_r1_random__1ce357d684e1.data,92014,f6626c54327bd481a7eca1523eb0eb8c1bbcf20b4613884adb240d42c481a985,246,5.000000261046189e-08,-0.26322178,0.16369163
1631,600,600K_legacy,branch_uid019634_idx215_r0_random__c04e3b16f511,branch,215,600K_legacy/row_1631__branch_uid019634_idx215_r0_random__c04e3b16f511.data,151240,2d989a87e86c261fc3c67028fce2c472973dd476ebd5ef2715c188bfdf5d67ae,428,1.4599999989262091e-06,-0.26482344,0.09703752
1632,600,600K_legacy,branch_uid023311_idx274_r1_random__50f3495f35e9,branch,274,600K_legacy/row_1632__branch_uid023311_idx274_r1_random__50f3495f35e9.data,100440,9bc5b0f3c70bb5bf5ae647ceae3e629a727e0e05c18b963ba0fcc7f5f5e114be,262,-9.199999982389961e-07,-0.26283605,0.16407736
1633,600,600K_legacy,branch_uid018085_idx190_r1_random__4cf5768ebc65,branch,190,600K_legacy/row_1633__branch_uid018085_idx190_r1_random__4cf5768ebc65.data,112848,5a94fa9e01efcccf9716157ebc88291bc8f387d5dfbe49a029ddfb4301044672,299,6.999999996037953e-07,-0.26322312,0.16369029
1634,600,600K_legacy,branch_uid018704_idx200_r0_random__ec2a10f82e20,branch,200,600K_legacy/row_1634__branch_uid018704_idx200_r0_random__ec2a10f82e20.data,115642,2301cd0524f5103f7bdf71010cca978fef61c8fad44efd2f34521691b309e599,326,1.3500000016486435e-06,-0.26481242,0.09704854
1635,600,600K_legacy,branch_uid023230_idx273_r0_random__c963bc1773fa,branch,273,600K_legacy/row_1635__branch_uid023230_idx273_r0_random__c963bc1773fa.data,55902,f9ceab77ea0f822011c561ecf3400ff14e667047147994c14dc3e8ad35b4019e,155,-1.7000000004929738e-07,-0.26500832,0.09685264
1636,600,600K_legacy,branch_uid021432_idx244_r0_random__e56ddec73210,branch,244,600K_legacy/row_1636__branch_uid021432_idx244_r0_random__e56ddec73210.data,94641,879fc7d38c681df6c92c736170e9e4b2e5b638edb99e7ae45e894310c3607130,266,1.3199999994162326e-06,-0.26492112,0.09693984
